 "g" , "hw" , "pos" , "sub" , "f" ,
 "http://faclair.ac.uk/sources/Seotal" , "loga" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Computing]" ,
 "http://faclair.ac.uk/sources/Seotal" , "loga-mhearachdan" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Computing]" ,
 "http://faclair.ac.uk/sources/Seotal" , "logadh" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Computing]" ,
 "http://faclair.ac.uk/sources/Seotal" , "logadh a-mach" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Computing]" ,
 "http://faclair.ac.uk/sources/Seotal" , "logadh a-steach" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Computing]" ,
 "http://faclair.ac.uk/sources/Seotal" , "loidhne" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Mathematics]" ,
 "http://faclair.ac.uk/sources/Seotal" , "loidhne" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Technical]" ,
 "http://faclair.ac.uk/sources/Seotal" , "loidhne aotrom" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Technical]" ,
 "http://faclair.ac.uk/sources/Seotal" , "loidhne bheartagail" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Mathematics]" ,
 "http://faclair.ac.uk/sources/Seotal" , "loidhne chòmhnard" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Mathematics]" ,
 "http://faclair.ac.uk/sources/Seotal" , "loidhne dhìreach" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Mathematics]" ,
 "http://faclair.ac.uk/sources/Seotal" , "loidhne dhìreach" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Technical]" ,
 "http://faclair.ac.uk/sources/Seotal" , "loidhne fhalaichte" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Technical]" ,
 "http://faclair.ac.uk/sources/Seotal" , "loidhne fois-fòirneirt" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "loidhne leasachaidh" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "loidhne lùbte" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Mathematics]" ,
 "http://faclair.ac.uk/sources/Seotal" , "loidhne thrastanach" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Mathematics]" ,
 "http://faclair.ac.uk/sources/Seotal" , "loidhne-clèithe" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Mathematics]" ,
 "http://faclair.ac.uk/sources/Seotal" , "loidhne-clèithe" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Music]" ,
 "http://faclair.ac.uk/sources/Seotal" , "loidhne-cothromachaidh" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Mathematics]" ,
 "http://faclair.ac.uk/sources/Seotal" , "loidhne-dàtaim" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Technical]" ,
 "http://faclair.ac.uk/sources/Seotal" , "loidhne-gearraidh" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Technical]" ,
 "http://faclair.ac.uk/sources/Seotal" , "loidhne-grunnd" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Technical]" ,
 "http://faclair.ac.uk/sources/Seotal" , "loidhne-meadhain" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Mathematics]" ,
 "http://faclair.ac.uk/sources/Seotal" , "loidhne-meadhain" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Technical]" ,
 "http://faclair.ac.uk/sources/Seotal" , "loidhne-muigh (2sh)" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Mathematics]" ,
 "http://faclair.ac.uk/sources/Seotal" , "loidhne-rèile" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "loidhne-stiùiridh" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Technical]" ,
 "http://faclair.ac.uk/sources/Seotal" , "loidhne-togail" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Technical]" ,
 "http://faclair.ac.uk/sources/Seotal" , "loidhne-tìme" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "loidhne-àirde" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Mathematics]" ,
 "http://faclair.ac.uk/sources/Seotal" , "loidhne-àirde" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Technical]" ,
 "http://faclair.ac.uk/sources/Seotal" , "loidhne-àireamhan" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Mathematics]" ,
 "http://faclair.ac.uk/sources/Seotal" , "loidhneach" , "http://faclair.ac.uk/meta/Adjective" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Mathematics]" ,
 "http://faclair.ac.uk/sources/Seotal" , "loidhnichean co-shìnte" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Mathematics]" ,
 "http://faclair.ac.uk/sources/Seotal" , "loidsig" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "loinnearan Nollaig" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "loisg" , "http://faclair.ac.uk/meta/Verb" , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "lom" , "http://faclair.ac.uk/meta/Adjective" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Mathematics]" ,
 "http://faclair.ac.uk/sources/Seotal" , "lorg" , "http://faclair.ac.uk/meta/Verb" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Computing]" ,
 "http://faclair.ac.uk/sources/Seotal" , "lorg" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "lorg Leabhar Sheòlaidhean Outlook" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Computing]" ,
 "http://faclair.ac.uk/sources/Seotal" , "lorg agus cleachdadh fiosrachaidh" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "lorg agus glan" , "http://faclair.ac.uk/meta/Verb" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Computing]" ,
 "http://faclair.ac.uk/sources/Seotal" , "lorg carboin" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "lorg carboin" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Science]" ,
 "http://faclair.ac.uk/sources/Seotal" , "lorg claonadh na loidhne AB" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Mathematics]" ,
 "http://faclair.ac.uk/sources/Seotal" , "lorg co-chomharran puing A" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Mathematics]" ,
 "http://faclair.ac.uk/sources/Seotal" , "lorg cruinne" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "lorg cruinne sgoiltean" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "lorg deicheamh de cheud" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Mathematics]" ,
 "http://faclair.ac.uk/sources/Seotal" , "lorg facal" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Computing]" ,
 "http://faclair.ac.uk/sources/Seotal" , "lorg farsaingeachd an triantain" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Mathematics]" ,
 "http://faclair.ac.uk/sources/Seotal" , "lorg san leabhar-d" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Computing]" ,
 "http://faclair.ac.uk/sources/Seotal" , "lorg san làrach" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Computing]" ,
 "http://faclair.ac.uk/sources/Seotal" , "lorg san làrach seo" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Computing]" ,
 "http://faclair.ac.uk/sources/Seotal" , "lorg san lìon" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Computing]" ,
 "http://faclair.ac.uk/sources/Seotal" , "lorg san lìon shlàn" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Computing]" ,
 "http://faclair.ac.uk/sources/Seotal" , "lorg slighe" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Computing]" ,
 "http://faclair.ac.uk/sources/Seotal" , "lorg sùim nan àireamhan seo" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Mathematics]" ,
 "http://faclair.ac.uk/sources/Seotal" , "losgadh" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "losgadh-bràghad" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Science]" ,
 "http://faclair.ac.uk/sources/Seotal" , "losgann" , "http://faclair.ac.uk/meta/noun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Science]" ,
 "http://faclair.ac.uk/sources/Seotal" , "losgann craoibhe nan sùilean dearga" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Science]" ,
 "http://faclair.ac.uk/sources/Seotal" , "losgann cumail-uisge" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Science]" ,
 "http://faclair.ac.uk/sources/Seotal" , "losgann na saighid phuinnseanta" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Science]" ,
 "http://faclair.ac.uk/sources/Seotal" , "lot(a)" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "luach" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "luach" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Mathematics]" ,
 "http://faclair.ac.uk/sources/Seotal" , "luach (a rèir) àite" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Mathematics]" ,
 "http://faclair.ac.uk/sources/Seotal" , "luach an Iùro" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Mathematics]" ,
 "http://faclair.ac.uk/sources/Seotal" , "luach cuibheasach" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Mathematics]" ,
 "http://faclair.ac.uk/sources/Seotal" , "luach-tionndaidh" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Mathematics]" ,
 "http://faclair.ac.uk/sources/Seotal" , "luachadh" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Mathematics]" ,
 "http://faclair.ac.uk/sources/Seotal" , "luachan agus saoranachd" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "luachan, adhbharan agus prionnsapalan Curraicealam airson Sàr-mhathais" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "luaidhe" , "http://faclair.ac.uk/meta/noun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Science]" ,
 "http://faclair.ac.uk/sources/Seotal" , "luaidhe cròmat" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Science]" ,
 "http://faclair.ac.uk/sources/Seotal" , "luath bholcànach" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Science]" ,
 "http://faclair.ac.uk/sources/Seotal" , "luath bholcàno" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Science]" ,
 "http://faclair.ac.uk/sources/Seotal" , "luathrachadh" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Religious and Moral Education]" ,
 "http://faclair.ac.uk/sources/Seotal" , "luathraich" , "http://faclair.ac.uk/meta/Verb" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Religious and Moral Education]" ,
 "http://faclair.ac.uk/sources/Seotal" , "luaths" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Mathematics]" ,
 "http://faclair.ac.uk/sources/Seotal" , "luaths solais" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "luaths solais" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Mathematics]" ,
 "http://faclair.ac.uk/sources/Seotal" , "luch" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Computing]" ,
 "http://faclair.ac.uk/sources/Seotal" , "luchd-ciùil na h-ensemble" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Music]" ,
 "http://faclair.ac.uk/sources/Seotal" , "luchd-ionnsachaidh Gàidhlig" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Language]" ,
 "http://faclair.ac.uk/sources/Seotal" , "luchd-ionnsachaidh soirbheachail" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "luchd-leantainn fheallsanachdan eadar-dhealaichte" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "luchd-obrach" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "luchdachadh a-nuas" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Computing]" ,
 "http://faclair.ac.uk/sources/Seotal" , "luchdachadh suas" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Computing]" ,
 "http://faclair.ac.uk/sources/Seotal" , "luchdaich a-nuas" , "http://faclair.ac.uk/meta/Verb" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Computing]" ,
 "http://faclair.ac.uk/sources/Seotal" , "luchdaich a-nuas aig àm eile" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Computing]" ,
 "http://faclair.ac.uk/sources/Seotal" , "luchdaich a-nuas an-dràsta" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Computing]" ,
 "http://faclair.ac.uk/sources/Seotal" , "luchdaich suas" , "http://faclair.ac.uk/meta/Verb" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Computing]" ,
 "http://faclair.ac.uk/sources/Seotal" , "luchdaich suas aig àm eile" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Computing]" ,
 "http://faclair.ac.uk/sources/Seotal" , "luchdaich suas an-dràsta" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Computing]" ,
 "http://faclair.ac.uk/sources/Seotal" , "luibh-eòlas" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Science]" ,
 "http://faclair.ac.uk/sources/Seotal" , "luibheach" , "http://faclair.ac.uk/meta/Adjective" , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "lus" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Science]" ,
 "http://faclair.ac.uk/sources/Seotal" , "lus nam ban-sìth" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Science]" ,
 "http://faclair.ac.uk/sources/Seotal" , "lus-itheadair" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Science]" ,
 "http://faclair.ac.uk/sources/Seotal" , "lusan (luibh-eòlas)" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Science]" ,
 "http://faclair.ac.uk/sources/Seotal" , "lusan bhascular" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Science]" ,
 "http://faclair.ac.uk/sources/Seotal" , "lusan bhascular gun shìol" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Science]" ,
 "http://faclair.ac.uk/sources/Seotal" , "lusan bhascular neo-shìolach" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Science]" ,
 "http://faclair.ac.uk/sources/Seotal" , "lusan comharraichte airson feartan agus fhlùraichean" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Science]" ,
 "http://faclair.ac.uk/sources/Seotal" , "lusan comharraichte airson fheartan agus fhlùraichean" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Science]" ,
 "http://faclair.ac.uk/sources/Seotal" , "lusan fiodhach" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "lusan fiodhach" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Science]" ,
 "http://faclair.ac.uk/sources/Seotal" , "lusan gun shìol" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Science]" ,
 "http://faclair.ac.uk/sources/Seotal" , "lusan luibheach" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "lusan luibheach" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Science]" ,
 "http://faclair.ac.uk/sources/Seotal" , "lusan neo-shìolach" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Science]" ,
 "http://faclair.ac.uk/sources/Seotal" , "lut" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Music]" ,
 "http://faclair.ac.uk/sources/Seotal" , "lutaire" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Music]" ,
 "http://faclair.ac.uk/sources/Seotal" , "lutaire a' cluich" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Music]" ,
 "http://faclair.ac.uk/sources/Seotal" , "lutetium" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Science]" ,
 "http://faclair.ac.uk/sources/Seotal" , "là a’ bhreitheanais" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Religious and Moral Education]" ,
 "http://faclair.ac.uk/sources/Seotal" , "là a’ bhreitheanais" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Science]" ,
 "http://faclair.ac.uk/sources/Seotal" , "làimhseachadh" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "làimhseachadh cruinn-eòlach" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "làimhseachadh dhaoine" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "làimhseachadh dhaoine, eachdraidheil agus cruinnichte" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "làimhseachadh dhaoine, seòrsaichean eadar-dhealaichte" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "làimhseachadh dàta" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Mathematics]" ,
 "http://faclair.ac.uk/sources/Seotal" , "làimhseachadh dàta agus saidheans coimpiutair" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Computing]" ,
 "http://faclair.ac.uk/sources/Seotal" , "làimhseachadh dàta agus saidheans coimpiutair" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "làimhseachadh eachdraidheil" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "làimhseachadh fiosrachaidh" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "làmh an sgriubhaire" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Technical]" ,
 "http://faclair.ac.uk/sources/Seotal" , "làmh-choille" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Mathematics]" ,
 "http://faclair.ac.uk/sources/Seotal" , "làmh-sgrìobhainn" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "làmh-sgrìobhainnean agus leabhraichean tearc" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "làn-mara" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "làn-sgrion" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Computing]" ,
 "http://faclair.ac.uk/sources/Seotal" , "làn-sgrionaichean" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Computing]" ,
