"2","Prìomh Mhorair an Ionmhais","","a","Prìomh Mhorair an Ionmhais","","a",
"2","Prìomh Mhorair a’ Cheartais","","a","Prìomh Mhorair a’ Cheartais","","a",
"2","Prìomh Oifigear Meidigeach nan Sgoiltean","","a","Prìomh Oifigear Meidigeach nan Sgoiltean","","a",
"2","Prìomh Oifis na Pàrlamaid","","a","Prìomh Oifis na Pàrlamaid","","a",
"2","Prìomh Oifisean na Pàrlamaid","","a","Prìomh Oifisean na Pàrlamaid","","a",
"2","Prìomh Sgeama Peinnsein na Seirbheis Chatharra","","a","Prìomh Sgeama Peinnsein na Seirbheis Chatharra","","a",
"2","Prìomhaire","","a","Prìomhaire","","a",
"2","Pròbhaist","","a","Pròbhaist","","a",
"2","Pròbhaist-Mharasgal","","a","Pròbhaist-Mharasgal","","a",
"2","Prògram Ath-thòiseachaidh","","a","Prògram Ath-thòiseachaidh","","a",
"2","Prògram Atharrachadh Ionmhais","","a","Prògram Atharrachadh Ionmhais","","a",
"2","Prògram Chothroman Òigridh","","a","Prògram Chothroman Òigridh","","a",
"2","Prògram Sònraichte a thaobh Obair Shealach","","a","Prògram Sònraichte a thaobh Obair Shealach","","a",
"2","Prògram Taice Trèanaidh","","a","Prògram Taice Trèanaidh","","a",
"2","Prògram an Luchd-theagaisg Chlàraichte","","a","Prògram an Luchd-theagaisg Chlàraichte","","a",
"2","Pròiseact Com-pàirteachasan Coimhearsnachd","","a","Pròiseact Com-pàirteachasan Coimhearsnachd","","a",
"2","Pròiseact Feabhas Luach","","a","Pròiseact Feabhas Luach","","a",
"2","Pròiseact Ro-innleachd Corporra Seirbheis Nàiseanta na Slàinte","","a","Pròiseact Ro-innleachd Corporra Seirbheis Nàiseanta na Slàinte","","a",
"2","Pròiseact Rogha Prìse","","a","Pròiseact Rogha Prìse","","a",
"2","Pròiseactan Tèarainteachd","","a","Pròiseactan Tèarainteachd","","a",
"2","Pàipear Geal","","a","Pàipear Geal","","a",
"2","Pàipear Geal Ath-leasachaidh Margaid an Dealain","","a","Pàipear Geal Ath-leasachaidh Margaid an Dealain","","a",
"2","Pàipear Geal mu Neo-eisimeileachd","","a","Pàipear Geal mu Neo-eisimeileachd","","a",
"2","Pàrlamaid","","a","Pàrlamaid","","a",
"2","Pàrlamaid a chur mu sgaoil","","a","Pàrlamaid a chur mu sgaoil","","a",
"2","Pàrlamaid a’ Mhonaidh Neagraich","","a","Pàrlamaid a’ Mhonaidh Neagraich","","a",
"2","Pàrlamaid na h-Alba","","a","Pàrlamaid na h-Alba","","a",
"2","Pàrtaidh Aonachd nan Seann Saoranach Albannach","","a","Pàrtaidh Aonachd nan Seann Saoranach Albannach","","a",
"2","Pàrtaidh Deamocratach Aonaidh Uladh","","a","Pàrtaidh Deamocratach Aonaidh Uladh","","a",
"2","Pàrtaidh Libearalach Deamocratach na h-Alba","","a","Pàrtaidh Libearalach Deamocratach na h-Alba","","a",
"2","Pàrtaidh Làbarach","","a","Pàrtaidh Làbarach","","a",
"2","Pàrtaidh Làbarach Sòisealach","","a","Pàrtaidh Làbarach Sòisealach","","a",
"2","Pàrtaidh Làbarach na h-Alba","","a","Pàrtaidh Làbarach na h-Alba","","a",
